filename,species_code,0:00,0:30,comments
day339_rec3_earlyMay_a51.wav,WIWR,S,S,
day339_rec3_earlyMay_a51.wav,BRCR,S,S,
day339_rec3_earlyMay_a51.wav,YRWA,S,S,
day339_rec3_earlyMay_a51.wav,CORA,,C,
day339_rec3_earlyMay_b3.wav,GCKI,C,C,
day339_rec3_earlyMay_b3.wav,WIWR,S,S,
day339_rec3_earlyMay_b3.wav,passerine sp.,,C,
day339_rec3_earlyMay_b9.wav,BRCR,S,S,
day339_rec3_earlyMay_b9.wav,NOFL,C,,
day339_rec3_earlyMay_b9.wav,WIWR,S,S,
day339_rec3_earlyMay_b9.wav,YRWA,,S,
day339_rec3_earlyMay_b23.wav,BRCR,S,S,vehicle noise
day339_rec3_earlyMay_b23.wav,CORA,C,,
day339_rec3_earlyMay_b49.wav,GCKI,C,C,
day339_rec3_earlyMay_b49.wav,RBNU,S,S,
day339_rec3_earlyMay_c9.wav,WIWR,,S,
day339_rec3_earlyMay_c33.wav,WIWR,S,S,
day339_rec3_earlyMay_c33.wav,BHVI,S,S,
day339_rec3_earlyMay_c33.wav,bird sp.,,C,chip
day339_rec3_earlyMay_c33.wav,woodpecker sp.,,D,
day339_rec3_earlyMay_c40.wav,BHVI,S,S,
day339_rec3_earlyMay_c40.wav,BRCR,S,S,
day339_rec3_earlyMay_c40.wav,WIWR,S,S,
day339_rec3_earlyMay_c40.wav,BTNW,S,S,
day339_rec3_earlyMay_c46.wav,WIWR,S,S,
day339_rec3_earlyMay_c46.wav,BTNW,S,S,
day339_rec3_earlyMay_c46.wav,BHVI,S,S,
day339_rec3_earlyMay_c46.wav,GCKI,C,,
day339_rec3_earlyMay_c46.wav,YRWA,S,,
day339_rec3_earlyMay_c50.wav,CANG,C,C,
day339_rec3_earlyMay_c50.wav,BHVI,S,,
day339_rec3_earlyMay_c50.wav,BTNW,S,S,
day339_rec1_earlyMay_b39.wav,YBSA,D,,
day339_rec1_earlyMay_b45.wav,DOWO,D,D,
day339_rec1_earlyMay_b45.wav,bird sp.,C,C,
day339_rec1_earlyMay_b45.wav,BTNW,S,,
day339_rec1_earlyMay_c3.wav,BTNW,S,S,
day339_rec1_earlyMay_c3.wav,WIWR,S,S,
day339_rec1_earlyMay_c12.wav,WIWR,S,S,
day339_rec1_earlyMay_c12.wav,woodpecker sp.,D,,faint
day339_rec1_earlyMay_c16.wav,BLJA,C,C,
day339_rec1_earlyMay_c28.wav,no birds,,,
day339_rec1_earlyMay_c45.wav,no birds,,,
day339_rec1_earlyMay_d5.wav,YBSA,D,D,squirrel?
day339_rec1_earlyMay_d5.wav,AMRO,,C,
day339_rec1_earlyMay_d20.wav,passerine sp.,C,C,maybe S- can’t tell
day339_rec1_earlyMay_d28.wav,BTNW,S,S,
day339_rec1_earlyMay_d28.wav,woodpecker sp.,,C,
day339_rec1_earlyMay_d45.wav,no birds,,,
day339_rec1_earlyMay_d57.wav,YRWA,S,S,
day339_rec1_earlyMay_e4.wav,YBSA,C,,
day339_rec1_earlyMay_e4.wav,BTNW,S,,
day339_rec1_earlyMay_e4.wav,YRWA,,S,
day339_rec1_earlyMay_e27.wav,no birds,,,
day339_rec1_earlyMay_e29.wav,CORA,,C,
day339_rec1_earlyMay_e29.wav,BLJA,,C,
day339_rec1_earlyMay_e43.wav,YRWA,,S,
day339_rec2_earlyMay_a2.wav,passerine sp.,C,C,
day339_rec2_earlyMay_a2.wav,WTSP,S,,
day339_rec2_earlyMay_a2.wav,WIWR,S,S,truncated song
day339_rec2_earlyMay_a2.wav,bird sp.,,C,?
day339_rec2_earlyMay_a14.wav,HAWO,D,,
day339_rec2_earlyMay_a25.wav,woodpecker sp.,D,D,distant!
day339_rec2_earlyMay_a25.wav,WIWR,S,S,
day339_rec2_earlyMay_a25.wav,YRWA,S,S,
day339_rec2_earlyMay_a43.wav,CORA,C,C,
day339_rec2_earlyMay_a43.wav,LEFL,S,S,
day339_rec2_earlyMay_a43.wav,BTNW,S,,
day339_rec2_earlyMay_a44.wav,CORA,C,C,
day339_rec2_earlyMay_a44.wav,LEFL,S,S,
day339_rec2_earlyMay_a44.wav,passerine sp.,S,S,"?? faint, short"
day339_rec2_earlyMay_b21.wav,passerine sp.,C,C,
day339_rec2_earlyMay_b21.wav,BTNW,S,S,
day339_rec2_earlyMay_b21.wav,woodpecker sp.,,D,
day339_rec2_earlyMay_b31.wav,passerine sp.,C,C,
day339_rec2_earlyMay_b31.wav,LEFL,S,S,
day339_rec2_earlyMay_b31.wav,WTSP,S,S,
day339_rec2_earlyMay_b51.wav,passerine sp.,C,C,
day339_rec2_earlyMay_b51.wav,LEFL,S,,
day339_rec2_earlyMay_b51.wav,GCKI,S,C,
day339_rec2_earlyMay_b51.wav,WTSP,,S,
day339_rec2_earlyMay_b56.wav,passerine sp.,C,,
day339_rec2_earlyMay_b56.wav,LEFL,S,S,
day339_rec2_earlyMay_b56.wav,DOWO,,C,
day339_rec2_earlyMay_c11.wav,WTSP,S,S,
day339_rec2_earlyMay_c11.wav,YRWA,S,S,
day339_rec2_earlyMay_c11.wav,passerine sp.,C,,
day339_rec2_earlyMay_c11.wav,LEFL,S,S,
day339_rec2_earlyMay_c27.wav,passerine sp.,S,C,faint
day339_rec2_earlyMay_c27.wav,WIWR,,S,
day339_rec2_earlyMay_c33.wav,passerine sp.,,C,
day339_rec2_earlyMay_c33.wav,woodpecker sp.,,D,
day339_rec2_earlyMay_c33.wav,WIWR,,S,
day339_rec2_earlyMay_c41.wav,LEFL,S,S,
day339_rec2_earlyMay_c41.wav,DOWO,D,D,
day339_rec2_earlyMay_c41.wav,WIWR,,S,
day339_rec2_earlyMay_d6.wav,WIWR,S,S,
day339_rec2_earlyMay_d6.wav,BTNW,S,S,
day339_rec2_earlyMay_d18.wav,LEFL,S,S,
day339_rec2_earlyMay_d18.wav,YRWA,S,,
day339_rec2_earlyMay_d18.wav,passerine sp.,C,C,
day339_rec2_earlyMay_d18.wav,AMRE,,S,this is the bird singing too far in the background to ID in previous clips
day339_rec2_earlyMay_d24.wav,WIWR,S,,
day339_rec2_earlyMay_d24.wav,LEFL,S,,
day324_rec3_earlyMay_b43.wav,passerine sp.,C,,
day324_rec3_earlyMay_b43.wav,AMRO,C,,
day324_rec3_earlyMay_b43.wav,RBNU,S,S,
day324_rec3_earlyMay_b43.wav,GCKI,C,,
day324_rec3_earlyMay_b43.wav,WIWR,,S,
day324_rec3_earlyMay_b43.wav,RCKI,,S,
day324_rec3_earlyMay_b45.wav,WIWR,S,,
day324_rec3_earlyMay_b45.wav,RBGR,S,,
day324_rec3_earlyMay_b45.wav,GCKI,C,,
day324_rec3_earlyMay_b45.wav,BRCR,,C,
day324_rec3_earlyMay_c0.wav,BCCH,S,C,and S
day324_rec3_earlyMay_c5.wav,BCCH,S,,many individuals- S and C
day324_rec3_earlyMay_c9.wav,WIWR,S,S,
day324_rec3_earlyMay_c14.wav,WIWR,S,S,
day324_rec3_earlyMay_c14.wav,RBNU,S,S,
day324_rec3_earlyMay_c14.wav,AMRO,,S,
day324_rec3_earlyMay_c20.wav,RBNU,,S,
day324_rec3_earlyMay_c33.wav,passerine sp.,C,C,
day324_rec3_earlyMay_d7.wav,WIWR,S,,
day324_rec3_earlyMay_d7.wav,passerine sp.,,C,
day324_rec3_earlyMay_d40.wav,BCCH,C,C,
day324_rec3_earlyMay_d40.wav,WIWR,S,,
day324_rec3_earlyMay_d50.wav,no birds,,,
day324_rec3_earlyMay_e3.wav,no birds,,,
day324_rec3_earlyMay_e14.wav,no birds,,,
day324_rec3_earlyMay_e23.wav,WIWR,S,,
day324_rec3_earlyMay_e27.wav,bird sp.,,C,
day324_rec3_earlyMay_e33.wav,no birds,,,
day324_rec3_earlyMay_e48.wav,WIWR,,S,vehicle noise
day324_rec3_earlyMay_e56.wav,passerine sp.,,C,vehicle noise
day324_rec4_earlyMay_a9.wav,HAWO,C,C,
day324_rec4_earlyMay_a11.wav,no birds,,,
day324_rec4_earlyMay_a26.wav,YBSA,D,,
day324_rec4_earlyMay_a34.wav,YBSA,D,,
day324_rec4_earlyMay_a35.wav,no birds,,,
day324_rec4_earlyMay_a44.wav,no birds,,,
day324_rec4_earlyMay_b27.wav,no birds,,,
day324_rec4_earlyMay_b33.wav,bird sp.,C,,v. faint
day324_rec4_earlyMay_b54.wav,passerine sp.,C,,loud vehicle noise
day324_rec4_earlyMay_b54.wav,woodpecker sp.,D,,
day324_rec4_earlyMay_c0.wav,no birds,,,
day324_rec4_earlyMay_c1.wav,no birds,,,
day324_rec4_earlyMay_c21.wav,no birds,,,
day324_rec4_earlyMay_c25.wav,no birds,,,
day324_rec4_earlyMay_d2.wav,passerine sp.,C,,
day324_rec4_earlyMay_d2.wav,YBSA,,D,
day324_rec4_earlyMay_d3.wav,no birds,,,
day324_rec4_earlyMay_d13.wav,passerine sp.,C,,
day324_rec4_earlyMay_d48.wav,YRWA,S,,2 individs?
day324_rec4_earlyMay_d48.wav,BRCR,C,C,
day324_rec4_earlyMay_e0.wav,no birds,,,
day324_rec4_earlyMay_e13.wav,BCCH,C,C,
day324_rec4_earlyMay_e13.wav,bird sp.,,C,
day324_rec4_earlyMay_e37.wav,passerine sp.,,C,
day324_rec4_earlyMay_e42.wav,BCCH,C,C,
day324_rec4_earlyMay_e49.wav,passerine sp.,C,,2 diff species
day324_rec4_earlyMay_e55.wav,no birds,,,vehicle noise
day324_rec4_earlyMay_e57.wav,passerine sp.,,C,vehicle noise- AMRO?
day339_rec1_earlyMay_a14.wav,YBSA,D,D,
day339_rec1_earlyMay_a14.wav,BAEA,,C,
day339_rec1_earlyMay_a22.wav,WIWR,S,S,
day339_rec1_earlyMay_a22.wav,YBSA,C,,
day339_rec1_earlyMay_a41.wav,bird sp.,,C,raspy call
day339_rec1_earlyMay_a48.wav,CORA,C,C,
day339_rec1_earlyMay_a48.wav,passerine sp.,,C,
day339_rec1_earlyMay_a51.wav,woodpecker sp.,D,,tail end of drum
day339_rec1_earlyMay_b5.wav,passerine sp.,C,C,
day339_rec1_earlyMay_b5.wav,WTSP,,S,
day339_rec1_earlyMay_b12.wav,BTNW,S,S,
day339_rec1_earlyMay_b38.wav,YBSA,D,,
day339_rec1_earlyMay_b38.wav,passerine sp.,C,C,
day339_rec1_earlyMay_b38.wav,BTNW,,S,
day324_rec1_earlyMay_b26.wav,WTSP,S,S,
day324_rec1_earlyMay_b43.wav,WTSP,S,S,
day324_rec1_earlyMay_b50.wav,passerine sp.,C,C,
day324_rec1_earlyMay_b50.wav,WTSP,S,S,
day324_rec1_earlyMay_c9.wav,passerine sp.,C,C,
day324_rec1_earlyMay_c9.wav,BCCH,S,S,
day324_rec1_earlyMay_c9.wav,WIWR,S,S,
day324_rec1_earlyMay_c9.wav,YRWA,S,S,
day324_rec1_earlyMay_c9.wav,WTSP,S,S,
day324_rec1_earlyMay_c11.wav,passerine sp.,C,,
day324_rec1_earlyMay_c11.wav,YRWA,S,S,
day324_rec1_earlyMay_c11.wav,WTSP,S,S,
day324_rec1_earlyMay_c11.wav,RCKI,,S,
day324_rec1_earlyMay_c47.wav,no birds,,,squirrel?
day324_rec1_earlyMay_d4.wav,YRWA,S,,
day324_rec1_earlyMay_d4.wav,passerine sp.,,C,
day324_rec1_earlyMay_d4.wav,WTSP,,S,
day324_rec1_earlyMay_d29.wav,WTSP,S,,
day324_rec1_earlyMay_d31.wav,no birds,,,squirrel? Frog?
day324_rec1_earlyMay_d44.wav,YBSA,D,,squirrel? Frog?
day324_rec1_earlyMay_d47.wav,no birds,,,peeper
day324_rec1_earlyMay_e2.wav,no birds,,,
day324_rec1_earlyMay_e5.wav,no birds,,,
day324_rec1_earlyMay_e6.wav,no birds,,,frog
day324_rec1_earlyMay_e18.wav,passerine sp.,C,,
day324_rec1_earlyMay_e36.wav,WTSP,S,,
day324_rec1_earlyMay_e43.wav,no birds,,,vehicle noise
day324_rec1_earlyMay_e55.wav,WTSP,S,S,
day324_rec1_earlyMay_e55.wav,BHVI,,S,
day324_rec2_earlyMay_a20.wav,YRWA,S,S,
day324_rec2_earlyMay_a26.wav,no birds,,,
day324_rec2_earlyMay_a30.wav,YRWA,S,S,
day324_rec2_earlyMay_a38.wav,YRWA,S,S,
day324_rec2_earlyMay_a58.wav,bird sp.,C,C,?? 90% sure not peeper
day324_rec2_earlyMay_a58.wav,YRWA,S,S,
day324_rec2_earlyMay_b9.wav,YRWA,S,,
day324_rec2_earlyMay_b27.wav,YRWA,S,S,
day324_rec2_earlyMay_b27.wav,RCKI,,S,
day324_rec2_earlyMay_b31.wav,RCKI,S,,
day324_rec2_earlyMay_b31.wav,YRWA,S,S,
day324_rec2_earlyMay_b31.wav,GCKI,C,C,
day324_rec2_earlyMay_b45.wav,YRWA,S,S,
day324_rec2_earlyMay_c24.wav,passerine sp.,C,C,
day324_rec2_earlyMay_c43.wav,no birds,,,
day324_rec2_earlyMay_d15.wav,no birds,,,
day324_rec2_earlyMay_d20.wav,no birds,,,
day324_rec2_earlyMay_d32.wav,passerine sp.,C,C,
day324_rec2_earlyMay_e1.wav,no birds,,,
day324_rec2_earlyMay_e2.wav,no birds,,,
day324_rec2_earlyMay_e20.wav,no birds,,,
day324_rec2_earlyMay_e32.wav,passerine sp.,C,,
day324_rec2_earlyMay_e33.wav,no birds,,,squirrel
day324_rec2_earlyMay_e34.wav,no birds,,,
day324_rec2_earlyMay_e39.wav,passerine sp.,C,C,
day324_rec2_earlyMay_e40.wav,no birds,,,
day324_rec2_earlyMay_e44.wav,no birds,,,
day324_rec2_earlyMay_e47.wav,no birds,,,
day324_rec3_earlyMay_a15.wav,WIWR,S,S,countersinging!
day324_rec3_earlyMay_a15.wav,passerine sp.,,C,
day324_rec3_earlyMay_b2.wav,passerine sp.,S,,PUFI?
day324_rec3_earlyMay_b3.wav,no birds,,,
day324_rec3_earlyMay_b13.wav,HETH,C,C,
day324_rec3_earlyMay_b13.wav,CORA,C,C,
day324_rec3_earlyMay_b13.wav,passerine sp.,,C,
day324_rec3_earlyMay_b26.wav,WIWR,S,S,
day324_rec3_earlyMay_b26.wav,GCKI,C,C,
day324_rec3_earlyMay_b26.wav,bird sp.,C,,
day324_rec3_earlyMay_b26.wav,woodpecker sp.,,C,
day324_rec3_earlyMay_b31.wav,WIWR,S,S,
day324_rec3_earlyMay_b31.wav,bird sp.,C,C,
day322_rec3_earlyMay_d43.wav,WTSP,S,,
day322_rec3_earlyMay_e7.wav,bird sp.,C,,
day322_rec3_earlyMay_e7.wav,HETH,S,S,
day322_rec3_earlyMay_e7.wav,passerine sp.,C,,
day322_rec3_earlyMay_e18.wav,BRCR,S,C,
day322_rec3_earlyMay_e18.wav,WTSP,S,,
day322_rec3_earlyMay_e18.wav,GCKI,C,C,
day322_rec3_earlyMay_e18.wav,CORA,,C,
day322_rec3_earlyMay_e18.wav,WIWR,,S,
day322_rec3_earlyMay_e18.wav,YBSA,,C,
day322_rec3_earlyMay_e26.wav,BRCR,S,S,
day322_rec3_earlyMay_e26.wav,RBNU,C,,
day322_rec3_earlyMay_e26.wav,NOFL,C,C,
day322_rec3_earlyMay_e36.wav,CORA,C,,
day322_rec3_earlyMay_e36.wav,bird sp.,,C,
day322_rec3_earlyMay_e47.wav,passerine sp.,,C,
day322_rec4_earlyMay_a26.wav,BRCR,S,S,
day322_rec4_earlyMay_a28.wav,BRCR,S,S,
day322_rec4_earlyMay_a55.wav,YRWA,S,S,
day322_rec4_earlyMay_a55.wav,BRCR,,S,
day322_rec4_earlyMay_b18.wav,YRWA,S,S,vehicle noise
day322_rec4_earlyMay_b18.wav,BRCR,S,S,vehicle noise
day322_rec4_earlyMay_b19.wav,YRWA,S,S,vehicle noise
day322_rec4_earlyMay_b19.wav,bird sp.,,C,NOFL? Faint. Vehicle noise
day322_rec4_earlyMay_b24.wav,YRWA,S,S,
day322_rec4_earlyMay_b32.wav,YRWA,S,S,
day322_rec4_earlyMay_b37.wav,YRWA,S,,
day322_rec4_earlyMay_b39.wav,bird sp.,C,,faint
day322_rec4_earlyMay_b39.wav,YRWA,,S,
day322_rec4_earlyMay_b41.wav,bird sp.,,C,
day322_rec4_earlyMay_c12.wav,passerine sp.,C,,
day322_rec4_earlyMay_c27.wav,GCKI,C,C,
day322_rec4_earlyMay_c27.wav,NOFL,C,C,
day322_rec4_earlyMay_c27.wav,WTSP,,S,
day322_rec4_earlyMay_c27.wav,YRWA,,S,
day322_rec4_earlyMay_c37.wav,passerine sp.,S,S,"2 diff species, both too faint"
day322_rec4_earlyMay_c37.wav,BRCR,S,S,
day322_rec4_earlyMay_c37.wav,GCKI,,C,
day322_rec4_earlyMay_c52.wav,YRWA,S,S,
day322_rec4_earlyMay_c52.wav,PIWO,,C,
day322_rec4_earlyMay_c57.wav,BRCR,S,,
day322_rec4_earlyMay_c57.wav,YRWA,S,S,
day322_rec4_earlyMay_c57.wav,WIWR,S,S,
day322_rec4_earlyMay_d9.wav,BRCR,C,C,2 individs
day322_rec4_earlyMay_d9.wav,YRWA,S,S,
day322_rec4_earlyMay_d22.wav,bird sp.,,C,
day322_rec4_earlyMay_d26.wav,passerine sp.,,C,
day322_rec4_earlyMay_d26.wav,bird sp.,,C,distant loon?
day322_rec4_earlyMay_d42.wav,WIWR,S,,
day322_rec4_earlyMay_d42.wav,passerine sp.,C,,
day322_rec4_earlyMay_d57.wav,passerine sp.,C,C,
day322_rec4_earlyMay_e11.wav,BRCR,S,S,
day322_rec4_earlyMay_e22.wav,BRCR,S,S,
day322_rec4_earlyMay_e24.wav,BRCR,S,S,
day322_rec4_earlyMay_e50.wav,WIWR,S,,
day322_rec4_earlyMay_e50.wav,BRCR,S,S,
day322_rec4_earlyMay_e50.wav,GCKI,C,,
day324_rec1_earlyMay_a7.wav,WTSP,S,C,
day324_rec1_earlyMay_a7.wav,PUFI,S,S,
day324_rec1_earlyMay_a16.wav,WTSP,S,S,2 individs
day324_rec1_earlyMay_a16.wav,passerine sp.,C,C,
day324_rec1_earlyMay_a20.wav,WTSP,S,S,
day324_rec1_earlyMay_a20.wav,YBSA,D,D,
day324_rec1_earlyMay_a20.wav,WIWR,,S,
day324_rec1_earlyMay_a41.wav,passerine sp.,C,C,
day324_rec1_earlyMay_a41.wav,WTSP,S,,
day324_rec1_earlyMay_b6.wav,no birds,,,
day324_rec1_earlyMay_b26.wav,passerine sp.,C,,
day322_rec2_earlyMay_d30.wav,NOFL,,C,
day322_rec2_earlyMay_d52.wav,no birds,,,squirrel
day322_rec2_earlyMay_e9.wav,no birds,,,squirrel
day322_rec2_earlyMay_e40.wav,passerine sp.,C,,
day322_rec2_earlyMay_e48.wav,passerine sp.,C,C,
day322_rec2_earlyMay_e58.wav,passerine sp.,C,C,
day322_rec3_earlyMay_a21.wav,WTSP,S,S,>=3 individuals
day322_rec3_earlyMay_a21.wav,BRCR,S,S,
day322_rec3_earlyMay_a21.wav,GCKI,C,C,
day322_rec3_earlyMay_a27.wav,passerine sp.,C,C,
day322_rec3_earlyMay_a27.wav,WTSP,S,S,>=2 individuals
day322_rec3_earlyMay_a27.wav,BRCR,S,S,
day322_rec3_earlyMay_a27.wav,bird sp.,,C,
day322_rec3_earlyMay_a29.wav,BRCR,S,C,
day322_rec3_earlyMay_a29.wav,WTSP,S,S,
day322_rec3_earlyMay_a29.wav,passerine sp.,C,,
day322_rec3_earlyMay_a29.wav,bird sp.,,C,HETH?
day322_rec3_earlyMay_a37.wav,WTSP,S,S,
day322_rec3_earlyMay_a37.wav,HETH,S,S,
day322_rec3_earlyMay_a37.wav,passerine sp.,C,C,
day322_rec3_earlyMay_a37.wav,BRCR,C,,
day322_rec3_earlyMay_a55.wav,YBSA,D,D,
day322_rec3_earlyMay_a55.wav,WTSP,S,S,
day322_rec3_earlyMay_a55.wav,HETH,S,S,
day322_rec3_earlyMay_a55.wav,bird sp.,C,C,
day322_rec3_earlyMay_a55.wav,woodpecker sp.,D,D,
day322_rec3_earlyMay_a55.wav,WIWR,,S,
day322_rec3_earlyMay_b13.wav,BLJA,C,,
day322_rec3_earlyMay_b13.wav,bird sp.,C,,
day322_rec3_earlyMay_b13.wav,YBSA,D,D,
day322_rec3_earlyMay_b14.wav,YBSA,D,D,
day322_rec3_earlyMay_b14.wav,bird sp.,C,C,can’t ID-- 3 syllables
day322_rec3_earlyMay_b33.wav,NOFL,C,,
day322_rec3_earlyMay_b33.wav,WTSP,S,S,
day322_rec3_earlyMay_b33.wav,passerine sp.,C,C,
day322_rec3_earlyMay_b33.wav,HETH,S,,
day322_rec3_earlyMay_b49.wav,HETH,S,S,
day322_rec3_earlyMay_b49.wav,BRCR,S,,
day322_rec3_earlyMay_b49.wav,passerine sp.,C,,
day322_rec3_earlyMay_b49.wav,CORA,C,C,
day322_rec3_earlyMay_c2.wav,WTSP,S,S,
day322_rec3_earlyMay_c2.wav,YBSA,D,D,
day322_rec3_earlyMay_c11.wav,passerine sp.,C,C,
day322_rec3_earlyMay_c11.wav,WTSP,S,,
day322_rec3_earlyMay_c11.wav,bird sp.,C,C,
day322_rec3_earlyMay_c21.wav,HETH,S,S,
day322_rec3_earlyMay_c21.wav,passerine sp.,,C,
day322_rec3_earlyMay_d7.wav,WTSP,S,S,
day322_rec3_earlyMay_d7.wav,HETH,S,S,
day322_rec3_earlyMay_d7.wav,NOFL,C,C,
day322_rec3_earlyMay_d7.wav,BRCR,S,,
day322_rec3_earlyMay_d7.wav,AMRO,,S,
day322_rec3_earlyMay_d7.wav,DOWO,,C,
day322_rec3_earlyMay_d19.wav,WTSP,S,S,
day322_rec3_earlyMay_d19.wav,DOWO,D,,
day322_rec3_earlyMay_d19.wav,HETH,S,,
day322_rec3_earlyMay_d19.wav,BHVI,S,S,
day322_rec3_earlyMay_d19.wav,passerine sp.,,C,
day322_rec3_earlyMay_d30.wav,BRCR,C,C,
day322_rec3_earlyMay_d30.wav,passerine sp.,C,C,
day322_rec3_earlyMay_d30.wav,WTSP,S,,
day322_rec3_earlyMay_d30.wav,bird sp.,,C,robotic! CORA?
day322_rec3_earlyMay_d30.wav,NOFL,,C,
day322_rec3_earlyMay_d32.wav,WTSP,S,,
day322_rec3_earlyMay_d32.wav,passerine sp.,,C,
day322_rec3_earlyMay_d35.wav,DOWO,,D,
day322_rec3_earlyMay_d35.wav,YBSA,,D,
day322_rec3_earlyMay_d35.wav,BRCR,,C,
day322_rec3_earlyMay_d42.wav,passerine sp.,C,,
day322_rec3_earlyMay_d42.wav,YBSA,,D,
day322_rec3_earlyMay_d43.wav,YBSA,D,,
day299_rec4_lateApr_c30.wav,no birds,,,
day299_rec4_lateApr_c31.wav,no birds,,,
day299_rec4_lateApr_c32.wav,no birds,,,
day299_rec4_lateApr_d7.wav,GCKI,S,C,
day299_rec4_lateApr_d7.wav,CORA,C,,
day299_rec4_lateApr_d8.wav,BRCR,S,S,faint
day299_rec4_lateApr_d8.wav,passerine sp.,,C,
day299_rec4_lateApr_d9.wav,BRCR,S,S,>=2 individuals
day299_rec4_lateApr_d15.wav,no birds,,,
day299_rec4_lateApr_d26.wav,passerine sp.,,S,faint
day299_rec4_lateApr_d33.wav,no birds,,,
day299_rec4_lateApr_d43.wav,no birds,,,
day299_rec4_lateApr_d46.wav,no birds,,,
day299_rec4_lateApr_e24.wav,no birds,,,squirrel fight?
day299_rec4_lateApr_e39.wav,no birds,,,
day322_rec1_earlyMay_a4.wav,bird sp.,C,,clicking- drips?
day322_rec1_earlyMay_a20.wav,HETH,C,S,
day322_rec1_earlyMay_a22.wav,HETH,S,S,
day322_rec1_earlyMay_a22.wav,passerine sp.,,C,
day322_rec1_earlyMay_a27.wav,HETH,S,S,
day322_rec1_earlyMay_a27.wav,bird sp.,,C,
day322_rec1_earlyMay_a29.wav,HETH,S,S,
day322_rec1_earlyMay_a29.wav,YBSA,,D,
day322_rec1_earlyMay_a29.wav,passerine sp.,C,,maybe HETH but unsure
day322_rec1_earlyMay_a52.wav,HETH,S,S,
day322_rec1_earlyMay_a54.wav,HETH,S,S,
day322_rec1_earlyMay_a57.wav,HETH,S,S,
day322_rec1_earlyMay_b8.wav,passerine sp.,C,C,
day322_rec1_earlyMay_b27.wav,HETH,S,S,vehicle noise
day322_rec1_earlyMay_b27.wav,passerine sp.,C,,
day322_rec1_earlyMay_b43.wav,no birds,,,vehicle noise
day322_rec1_earlyMay_c0.wav,no birds,,,
day322_rec1_earlyMay_c11.wav,YRWA,S,S,
day322_rec1_earlyMay_c11.wav,passerine sp.,C,,YRWA?
day322_rec1_earlyMay_d0.wav,passerine sp.,C,C,
day322_rec1_earlyMay_d19.wav,passerine sp.,C,,
day322_rec1_earlyMay_d21.wav,no birds,,,
day322_rec1_earlyMay_d28.wav,YBSA,D,D,
day322_rec1_earlyMay_d29.wav,YBSA,D,D,
day322_rec1_earlyMay_d29.wav,PIWO,,C,
day322_rec1_earlyMay_d31.wav,no birds,,,
day322_rec1_earlyMay_d47.wav,no birds,,,
day322_rec1_earlyMay_e31.wav,no birds,,,strong wind
day322_rec1_earlyMay_e33.wav,no birds,,,strong wind
day322_rec1_earlyMay_e42.wav,no birds,,,
day322_rec2_earlyMay_a9.wav,passerine sp.,C,C,"?? consistent, loud chip"
day322_rec2_earlyMay_a20.wav,WIWR,S,S,squirrel
day322_rec2_earlyMay_a46.wav,bird sp.,,C,
day322_rec2_earlyMay_b19.wav,bird sp.,C,,vehicle noise
day322_rec2_earlyMay_b25.wav,YRWA,,S,
day322_rec2_earlyMay_b28.wav,bird sp.,,C,
day322_rec2_earlyMay_b37.wav,AMGO,C,,
day322_rec2_earlyMay_b37.wav,passerine sp.,,C,
day322_rec2_earlyMay_b52.wav,passerine sp.,C,,
day322_rec2_earlyMay_b56.wav,no birds,,,squirrel
day322_rec2_earlyMay_b57.wav,no birds,,,
day322_rec2_earlyMay_c8.wav,passerine sp.,C,,
day322_rec2_earlyMay_c8.wav,YRWA,,S,
day322_rec2_earlyMay_c17.wav,CORA,C,C,
day322_rec2_earlyMay_c17.wav,YRWA,S,S,
day322_rec2_earlyMay_c17.wav,AMCR,C,,
day322_rec2_earlyMay_c17.wav,passerine sp.,,C,
day322_rec2_earlyMay_c26.wav,passerine sp.,C,,loud squirrels
day322_rec2_earlyMay_c36.wav,WIWR,,S,loud squirrels
day322_rec2_earlyMay_c44.wav,no birds,,,loud squirrels
day322_rec2_earlyMay_c49.wav,no birds,,,squirrel
day322_rec2_earlyMay_c58.wav,passerine sp.,C,C,
day322_rec2_earlyMay_d14.wav,no birds,,,loud squirrel
day322_rec2_earlyMay_d30.wav,passerine sp.,C,C,
day299_rec2_lateApr_d45.wav,no birds,,,
day299_rec2_lateApr_d47.wav,no birds,,,
day299_rec2_lateApr_d54.wav,no birds,,,
day299_rec2_lateApr_e14.wav,BCCH,C,,
day299_rec2_lateApr_e14.wav,bird sp.,C,C,??
day299_rec2_lateApr_e15.wav,passerine sp.,C,,
day299_rec2_lateApr_e17.wav,passerine sp.,C,C,
day299_rec2_lateApr_e40.wav,woodpecker sp.,C,,PIWO or NOFL
day299_rec2_lateApr_e50.wav,no birds,,,
day299_rec2_lateApr_e53.wav,passerine sp.,,C,
day299_rec3_lateApr_a6.wav,passerine sp.,C,C,
day299_rec3_lateApr_a11.wav,passerine sp.,C,C,
day299_rec3_lateApr_a11.wav,WTSP,S,,
day299_rec3_lateApr_a12.wav,passerine sp.,C,C,
day299_rec3_lateApr_a28.wav,WTSP,S,S,
day299_rec3_lateApr_a28.wav,YBSA,D,,
day299_rec3_lateApr_a28.wav,AMRO,C,C,
day299_rec3_lateApr_a28.wav,passerine sp.,,C,
day299_rec3_lateApr_a43.wav,YBSA,D,D,counterdrumming?
day299_rec3_lateApr_a43.wav,NOFL,C,,
