filecode,minute,selec,start,end,sound.files,anon_name,date,month,day,wk_half,folder
e,17,e17,1020,1080,SWIFT01_20190414_110002.wav,day52_rec2_earlyApr_e17.wav,2019-04-14,Apr,14,early,NA
e,19,e19,1140,1200,SWIFT01_20190414_110002.wav,day52_rec2_earlyApr_e19.wav,2019-04-14,Apr,14,early,NA
e,29,e29,1740,1800,SWIFT01_20190414_110002.wav,day52_rec2_earlyApr_e29.wav,2019-04-14,Apr,14,early,NA
e,32,e32,1920,1980,SWIFT01_20190414_110002.wav,day52_rec2_earlyApr_e32.wav,2019-04-14,Apr,14,early,NA
e,39,e39,2340,2400,SWIFT01_20190414_110002.wav,day52_rec2_earlyApr_e39.wav,2019-04-14,Apr,14,early,NA
e,56,e56,3360,3420,SWIFT01_20190414_110002.wav,day52_rec2_earlyApr_e56.wav,2019-04-14,Apr,14,early,NA
a,1,a1,60,120,SWIFT01_20190415_070000.wav,day34_rec2_earlyApr_a1.wav,2019-04-15,Apr,15,early,NA
a,17,a17,1020,1080,SWIFT01_20190415_070000.wav,day34_rec2_earlyApr_a17.wav,2019-04-15,Apr,15,early,NA
a,24,a24,1440,1500,SWIFT01_20190415_070000.wav,day34_rec2_earlyApr_a24.wav,2019-04-15,Apr,15,early,NA
a,32,a32,1920,1980,SWIFT01_20190415_070000.wav,day34_rec2_earlyApr_a32.wav,2019-04-15,Apr,15,early,NA
a,33,a33,1980,2040,SWIFT01_20190415_070000.wav,day34_rec2_earlyApr_a33.wav,2019-04-15,Apr,15,early,NA
a,35,a35,2100,2160,SWIFT01_20190415_070000.wav,day34_rec2_earlyApr_a35.wav,2019-04-15,Apr,15,early,NA
a,41,a41,2460,2520,SWIFT01_20190415_070000.wav,day34_rec2_earlyApr_a41.wav,2019-04-15,Apr,15,early,NA
a,52,a52,3120,3180,SWIFT01_20190415_070000.wav,day34_rec2_earlyApr_a52.wav,2019-04-15,Apr,15,early,NA
b,0,b0,0,60,SWIFT01_20190415_080000.wav,day34_rec2_earlyApr_b0.wav,2019-04-15,Apr,15,early,NA
b,5,b5,300,360,SWIFT01_20190415_080000.wav,day34_rec2_earlyApr_b5.wav,2019-04-15,Apr,15,early,NA
b,8,b8,480,540,SWIFT01_20190415_080000.wav,day34_rec2_earlyApr_b8.wav,2019-04-15,Apr,15,early,NA
b,30,b30,1800,1860,SWIFT01_20190415_080000.wav,day34_rec2_earlyApr_b30.wav,2019-04-15,Apr,15,early,NA
b,35,b35,2100,2160,SWIFT01_20190415_080000.wav,day34_rec2_earlyApr_b35.wav,2019-04-15,Apr,15,early,NA
b,42,b42,2520,2580,SWIFT01_20190415_080000.wav,day34_rec2_earlyApr_b42.wav,2019-04-15,Apr,15,early,NA
c,5,c5,300,360,SWIFT01_20190415_090001.wav,day34_rec2_earlyApr_c5.wav,2019-04-15,Apr,15,early,NA
c,16,c16,960,1020,SWIFT01_20190415_090001.wav,day34_rec2_earlyApr_c16.wav,2019-04-15,Apr,15,early,NA
c,48,c48,2880,2940,SWIFT01_20190415_090001.wav,day34_rec2_earlyApr_c48.wav,2019-04-15,Apr,15,early,NA
d,5,d5,300,360,SWIFT01_20190415_100001.wav,day34_rec2_earlyApr_d5.wav,2019-04-15,Apr,15,early,NA
d,26,d26,1560,1620,SWIFT01_20190415_100001.wav,day34_rec2_earlyApr_d26.wav,2019-04-15,Apr,15,early,NA
d,35,d35,2100,2160,SWIFT01_20190415_100001.wav,day34_rec2_earlyApr_d35.wav,2019-04-15,Apr,15,early,NA
d,36,d36,2160,2220,SWIFT01_20190415_100001.wav,day34_rec2_earlyApr_d36.wav,2019-04-15,Apr,15,early,NA
d,42,d42,2520,2580,SWIFT01_20190415_100001.wav,day34_rec2_earlyApr_d42.wav,2019-04-15,Apr,15,early,NA
d,45,d45,2700,2760,SWIFT01_20190415_100001.wav,day34_rec2_earlyApr_d45.wav,2019-04-15,Apr,15,early,NA
e,22,e22,1320,1380,SWIFT01_20190415_110002.wav,day34_rec2_earlyApr_e22.wav,2019-04-15,Apr,15,early,NA
a,0,a0,0,60,SWIFT01_20190416_070000.wav,day357_rec2_lateApr_a0.wav,2019-04-16,Apr,16,late,NA
a,4,a4,240,300,SWIFT01_20190416_070000.wav,day357_rec2_lateApr_a4.wav,2019-04-16,Apr,16,late,NA
a,18,a18,1080,1140,SWIFT01_20190416_070000.wav,day357_rec2_lateApr_a18.wav,2019-04-16,Apr,16,late,NA
a,28,a28,1680,1740,SWIFT01_20190416_070000.wav,day357_rec2_lateApr_a28.wav,2019-04-16,Apr,16,late,NA
b,11,b11,660,720,SWIFT01_20190416_080000.wav,day357_rec2_lateApr_b11.wav,2019-04-16,Apr,16,late,NA
b,25,b25,1500,1560,SWIFT01_20190416_080000.wav,day357_rec2_lateApr_b25.wav,2019-04-16,Apr,16,late,NA
b,38,b38,2280,2340,SWIFT01_20190416_080000.wav,day357_rec2_lateApr_b38.wav,2019-04-16,Apr,16,late,NA
b,39,b39,2340,2400,SWIFT01_20190416_080000.wav,day357_rec2_lateApr_b39.wav,2019-04-16,Apr,16,late,NA
b,40,b40,2400,2460,SWIFT01_20190416_080000.wav,day357_rec2_lateApr_b40.wav,2019-04-16,Apr,16,late,NA
b,42,b42,2520,2580,SWIFT01_20190416_080000.wav,day357_rec2_lateApr_b42.wav,2019-04-16,Apr,16,late,NA
b,46,b46,2760,2820,SWIFT01_20190416_080000.wav,day357_rec2_lateApr_b46.wav,2019-04-16,Apr,16,late,NA
b,48,b48,2880,2940,SWIFT01_20190416_080000.wav,day357_rec2_lateApr_b48.wav,2019-04-16,Apr,16,late,NA
c,7,c7,420,480,SWIFT01_20190416_090001.wav,day357_rec2_lateApr_c7.wav,2019-04-16,Apr,16,late,NA
c,14,c14,840,900,SWIFT01_20190416_090001.wav,day357_rec2_lateApr_c14.wav,2019-04-16,Apr,16,late,NA
c,44,c44,2640,2700,SWIFT01_20190416_090001.wav,day357_rec2_lateApr_c44.wav,2019-04-16,Apr,16,late,NA
c,53,c53,3180,3240,SWIFT01_20190416_090001.wav,day357_rec2_lateApr_c53.wav,2019-04-16,Apr,16,late,NA
d,14,d14,840,900,SWIFT01_20190416_100002.wav,day357_rec2_lateApr_d14.wav,2019-04-16,Apr,16,late,NA
d,16,d16,960,1020,SWIFT01_20190416_100002.wav,day357_rec2_lateApr_d16.wav,2019-04-16,Apr,16,late,NA
d,42,d42,2520,2580,SWIFT01_20190416_100002.wav,day357_rec2_lateApr_d42.wav,2019-04-16,Apr,16,late,NA
d,46,d46,2760,2820,SWIFT01_20190416_100002.wav,day357_rec2_lateApr_d46.wav,2019-04-16,Apr,16,late,NA
e,12,e12,720,780,SWIFT01_20190416_110002.wav,day357_rec2_lateApr_e12.wav,2019-04-16,Apr,16,late,NA
e,38,e38,2280,2340,SWIFT01_20190416_110002.wav,day357_rec2_lateApr_e38.wav,2019-04-16,Apr,16,late,NA
e,42,e42,2520,2580,SWIFT01_20190416_110002.wav,day357_rec2_lateApr_e42.wav,2019-04-16,Apr,16,late,NA
e,44,e44,2640,2700,SWIFT01_20190416_110002.wav,day357_rec2_lateApr_e44.wav,2019-04-16,Apr,16,late,NA
a,25,a25,1500,1560,SWIFT01_20190417_070000.wav,day79_rec2_lateApr_a25.wav,2019-04-17,Apr,17,late,NA
a,33,a33,1980,2040,SWIFT01_20190417_070000.wav,day79_rec2_lateApr_a33.wav,2019-04-17,Apr,17,late,NA
a,37,a37,2220,2280,SWIFT01_20190417_070000.wav,day79_rec2_lateApr_a37.wav,2019-04-17,Apr,17,late,NA
a,40,a40,2400,2460,SWIFT01_20190417_070000.wav,day79_rec2_lateApr_a40.wav,2019-04-17,Apr,17,late,NA
a,49,a49,2940,3000,SWIFT01_20190417_070000.wav,day79_rec2_lateApr_a49.wav,2019-04-17,Apr,17,late,NA
a,54,a54,3240,3300,SWIFT01_20190417_070000.wav,day79_rec2_lateApr_a54.wav,2019-04-17,Apr,17,late,NA
b,19,b19,1140,1200,SWIFT01_20190417_080000.wav,day79_rec2_lateApr_b19.wav,2019-04-17,Apr,17,late,NA
b,26,b26,1560,1620,SWIFT01_20190417_080000.wav,day79_rec2_lateApr_b26.wav,2019-04-17,Apr,17,late,NA
b,28,b28,1680,1740,SWIFT01_20190417_080000.wav,day79_rec2_lateApr_b28.wav,2019-04-17,Apr,17,late,NA
b,37,b37,2220,2280,SWIFT01_20190417_080000.wav,day79_rec2_lateApr_b37.wav,2019-04-17,Apr,17,late,NA
b,54,b54,3240,3300,SWIFT01_20190417_080000.wav,day79_rec2_lateApr_b54.wav,2019-04-17,Apr,17,late,NA
c,33,c33,1980,2040,SWIFT01_20190417_090001.wav,day79_rec2_lateApr_c33.wav,2019-04-17,Apr,17,late,NA
c,48,c48,2880,2940,SWIFT01_20190417_090001.wav,day79_rec2_lateApr_c48.wav,2019-04-17,Apr,17,late,NA
c,49,c49,2940,3000,SWIFT01_20190417_090001.wav,day79_rec2_lateApr_c49.wav,2019-04-17,Apr,17,late,NA
c,55,c55,3300,3360,SWIFT01_20190417_090001.wav,day79_rec2_lateApr_c55.wav,2019-04-17,Apr,17,late,NA
d,21,d21,1260,1320,SWIFT01_20190417_100002.wav,day79_rec2_lateApr_d21.wav,2019-04-17,Apr,17,late,NA
d,45,d45,2700,2760,SWIFT01_20190417_100002.wav,day79_rec2_lateApr_d45.wav,2019-04-17,Apr,17,late,NA
d,53,d53,3180,3240,SWIFT01_20190417_100002.wav,day79_rec2_lateApr_d53.wav,2019-04-17,Apr,17,late,NA
e,7,e7,420,480,SWIFT01_20190417_110002.wav,day79_rec2_lateApr_e7.wav,2019-04-17,Apr,17,late,NA
e,33,e33,1980,2040,SWIFT01_20190417_110002.wav,day79_rec2_lateApr_e33.wav,2019-04-17,Apr,17,late,NA
e,34,e34,2040,2100,SWIFT01_20190417_110002.wav,day79_rec2_lateApr_e34.wav,2019-04-17,Apr,17,late,NA
e,42,e42,2520,2580,SWIFT01_20190417_110002.wav,day79_rec2_lateApr_e42.wav,2019-04-17,Apr,17,late,NA
e,50,e50,3000,3060,SWIFT01_20190417_110002.wav,day79_rec2_lateApr_e50.wav,2019-04-17,Apr,17,late,NA
e,52,e52,3120,3180,SWIFT01_20190417_110002.wav,day79_rec2_lateApr_e52.wav,2019-04-17,Apr,17,late,NA
a,24,a24,1440,1500,SWIFT01_20190419_070000.wav,day152_rec2_lateApr_a24.wav,2019-04-19,Apr,19,late,NA
a,29,a29,1740,1800,SWIFT01_20190419_070000.wav,day152_rec2_lateApr_a29.wav,2019-04-19,Apr,19,late,NA
a,32,a32,1920,1980,SWIFT01_20190419_070000.wav,day152_rec2_lateApr_a32.wav,2019-04-19,Apr,19,late,NA
a,33,a33,1980,2040,SWIFT01_20190419_070000.wav,day152_rec2_lateApr_a33.wav,2019-04-19,Apr,19,late,NA
a,39,a39,2340,2400,SWIFT01_20190419_070000.wav,day152_rec2_lateApr_a39.wav,2019-04-19,Apr,19,late,NA
b,11,b11,660,720,SWIFT01_20190419_080000.wav,day152_rec2_lateApr_b11.wav,2019-04-19,Apr,19,late,NA
b,12,b12,720,780,SWIFT01_20190419_080000.wav,day152_rec2_lateApr_b12.wav,2019-04-19,Apr,19,late,NA
b,32,b32,1920,1980,SWIFT01_20190419_080000.wav,day152_rec2_lateApr_b32.wav,2019-04-19,Apr,19,late,NA
b,42,b42,2520,2580,SWIFT01_20190419_080000.wav,day152_rec2_lateApr_b42.wav,2019-04-19,Apr,19,late,NA
b,44,b44,2640,2700,SWIFT01_20190419_080000.wav,day152_rec2_lateApr_b44.wav,2019-04-19,Apr,19,late,NA
b,51,b51,3060,3120,SWIFT01_20190419_080000.wav,day152_rec2_lateApr_b51.wav,2019-04-19,Apr,19,late,NA
b,54,b54,3240,3300,SWIFT01_20190419_080000.wav,day152_rec2_lateApr_b54.wav,2019-04-19,Apr,19,late,NA
c,13,c13,780,840,SWIFT01_20190419_090001.wav,day152_rec2_lateApr_c13.wav,2019-04-19,Apr,19,late,NA
c,14,c14,840,900,SWIFT01_20190419_090001.wav,day152_rec2_lateApr_c14.wav,2019-04-19,Apr,19,late,NA
c,58,c58,3480,3540,SWIFT01_20190419_090001.wav,day152_rec2_lateApr_c58.wav,2019-04-19,Apr,19,late,NA
d,12,d12,720,780,SWIFT01_20190419_100002.wav,day152_rec2_lateApr_d12.wav,2019-04-19,Apr,19,late,NA
d,22,d22,1320,1380,SWIFT01_20190419_100002.wav,day152_rec2_lateApr_d22.wav,2019-04-19,Apr,19,late,NA
d,23,d23,1380,1440,SWIFT01_20190419_100002.wav,day152_rec2_lateApr_d23.wav,2019-04-19,Apr,19,late,NA
d,43,d43,2580,2640,SWIFT01_20190419_100002.wav,day152_rec2_lateApr_d43.wav,2019-04-19,Apr,19,late,NA
d,48,d48,2880,2940,SWIFT01_20190419_100002.wav,day152_rec2_lateApr_d48.wav,2019-04-19,Apr,19,late,NA
e,9,e9,540,600,SWIFT01_20190419_110003.wav,day152_rec2_lateApr_e9.wav,2019-04-19,Apr,19,late,NA
e,14,e14,840,900,SWIFT01_20190419_110003.wav,day152_rec2_lateApr_e14.wav,2019-04-19,Apr,19,late,NA
e,26,e26,1560,1620,SWIFT01_20190419_110003.wav,day152_rec2_lateApr_e26.wav,2019-04-19,Apr,19,late,NA
e,56,e56,3360,3420,SWIFT01_20190419_110003.wav,day152_rec2_lateApr_e56.wav,2019-04-19,Apr,19,late,NA
a,4,a4,240,300,SWIFT01_20190420_070000.wav,day164_rec2_lateApr_a4.wav,2019-04-20,Apr,20,late,NA
a,5,a5,300,360,SWIFT01_20190420_070000.wav,day164_rec2_lateApr_a5.wav,2019-04-20,Apr,20,late,NA
a,44,a44,2640,2700,SWIFT01_20190420_070000.wav,day164_rec2_lateApr_a44.wav,2019-04-20,Apr,20,late,NA
a,46,a46,2760,2820,SWIFT01_20190420_070000.wav,day164_rec2_lateApr_a46.wav,2019-04-20,Apr,20,late,NA
a,54,a54,3240,3300,SWIFT01_20190420_070000.wav,day164_rec2_lateApr_a54.wav,2019-04-20,Apr,20,late,NA
b,10,b10,600,660,SWIFT01_20190420_080000.wav,day164_rec2_lateApr_b10.wav,2019-04-20,Apr,20,late,NA
b,11,b11,660,720,SWIFT01_20190420_080000.wav,day164_rec2_lateApr_b11.wav,2019-04-20,Apr,20,late,NA
b,37,b37,2220,2280,SWIFT01_20190420_080000.wav,day164_rec2_lateApr_b37.wav,2019-04-20,Apr,20,late,NA
b,40,b40,2400,2460,SWIFT01_20190420_080000.wav,day164_rec2_lateApr_b40.wav,2019-04-20,Apr,20,late,NA
b,49,b49,2940,3000,SWIFT01_20190420_080000.wav,day164_rec2_lateApr_b49.wav,2019-04-20,Apr,20,late,NA
c,12,c12,720,780,SWIFT01_20190420_090001.wav,day164_rec2_lateApr_c12.wav,2019-04-20,Apr,20,late,NA
c,14,c14,840,900,SWIFT01_20190420_090001.wav,day164_rec2_lateApr_c14.wav,2019-04-20,Apr,20,late,NA
c,26,c26,1560,1620,SWIFT01_20190420_090001.wav,day164_rec2_lateApr_c26.wav,2019-04-20,Apr,20,late,NA
c,53,c53,3180,3240,SWIFT01_20190420_090001.wav,day164_rec2_lateApr_c53.wav,2019-04-20,Apr,20,late,NA
d,8,d8,480,540,SWIFT01_20190420_100002.wav,day164_rec2_lateApr_d8.wav,2019-04-20,Apr,20,late,NA
d,15,d15,900,960,SWIFT01_20190420_100002.wav,day164_rec2_lateApr_d15.wav,2019-04-20,Apr,20,late,NA
d,39,d39,2340,2400,SWIFT01_20190420_100002.wav,day164_rec2_lateApr_d39.wav,2019-04-20,Apr,20,late,NA
d,44,d44,2640,2700,SWIFT01_20190420_100002.wav,day164_rec2_lateApr_d44.wav,2019-04-20,Apr,20,late,NA
d,50,d50,3000,3060,SWIFT01_20190420_100002.wav,day164_rec2_lateApr_d50.wav,2019-04-20,Apr,20,late,NA
d,51,d51,3060,3120,SWIFT01_20190420_100002.wav,day164_rec2_lateApr_d51.wav,2019-04-20,Apr,20,late,NA
e,7,e7,420,480,SWIFT01_20190420_110002.wav,day164_rec2_lateApr_e7.wav,2019-04-20,Apr,20,late,NA
e,16,e16,960,1020,SWIFT01_20190420_110002.wav,day164_rec2_lateApr_e16.wav,2019-04-20,Apr,20,late,NA
e,19,e19,1140,1200,SWIFT01_20190420_110002.wav,day164_rec2_lateApr_e19.wav,2019-04-20,Apr,20,late,NA
e,30,e30,1800,1860,SWIFT01_20190420_110002.wav,day164_rec2_lateApr_e30.wav,2019-04-20,Apr,20,late,NA
a,17,a17,1020,1080,SWIFT01_20190421_070000.wav,day86_rec2_lateApr_a17.wav,2019-04-21,Apr,21,late,NA
a,37,a37,2220,2280,SWIFT01_20190421_070000.wav,day86_rec2_lateApr_a37.wav,2019-04-21,Apr,21,late,NA
a,54,a54,3240,3300,SWIFT01_20190421_070000.wav,day86_rec2_lateApr_a54.wav,2019-04-21,Apr,21,late,NA
b,2,b2,120,180,SWIFT01_20190421_080000.wav,day86_rec2_lateApr_b2.wav,2019-04-21,Apr,21,late,NA
b,17,b17,1020,1080,SWIFT01_20190421_080000.wav,day86_rec2_lateApr_b17.wav,2019-04-21,Apr,21,late,NA
b,22,b22,1320,1380,SWIFT01_20190421_080000.wav,day86_rec2_lateApr_b22.wav,2019-04-21,Apr,21,late,NA
b,33,b33,1980,2040,SWIFT01_20190421_080000.wav,day86_rec2_lateApr_b33.wav,2019-04-21,Apr,21,late,NA
b,37,b37,2220,2280,SWIFT01_20190421_080000.wav,day86_rec2_lateApr_b37.wav,2019-04-21,Apr,21,late,NA
b,40,b40,2400,2460,SWIFT01_20190421_080000.wav,day86_rec2_lateApr_b40.wav,2019-04-21,Apr,21,late,NA
b,51,b51,3060,3120,SWIFT01_20190421_080000.wav,day86_rec2_lateApr_b51.wav,2019-04-21,Apr,21,late,NA
c,0,c0,0,60,SWIFT01_20190421_090001.wav,day86_rec2_lateApr_c0.wav,2019-04-21,Apr,21,late,NA
c,4,c4,240,300,SWIFT01_20190421_090001.wav,day86_rec2_lateApr_c4.wav,2019-04-21,Apr,21,late,NA
c,15,c15,900,960,SWIFT01_20190421_090001.wav,day86_rec2_lateApr_c15.wav,2019-04-21,Apr,21,late,NA
c,50,c50,3000,3060,SWIFT01_20190421_090001.wav,day86_rec2_lateApr_c50.wav,2019-04-21,Apr,21,late,NA
c,51,c51,3060,3120,SWIFT01_20190421_090001.wav,day86_rec2_lateApr_c51.wav,2019-04-21,Apr,21,late,NA
c,57,c57,3420,3480,SWIFT01_20190421_090001.wav,day86_rec2_lateApr_c57.wav,2019-04-21,Apr,21,late,NA
d,4,d4,240,300,SWIFT01_20190421_100002.wav,day86_rec2_lateApr_d4.wav,2019-04-21,Apr,21,late,NA
d,7,d7,420,480,SWIFT01_20190421_100002.wav,day86_rec2_lateApr_d7.wav,2019-04-21,Apr,21,late,NA
d,20,d20,1200,1260,SWIFT01_20190421_100002.wav,day86_rec2_lateApr_d20.wav,2019-04-21,Apr,21,late,NA
d,38,d38,2280,2340,SWIFT01_20190421_100002.wav,day86_rec2_lateApr_d38.wav,2019-04-21,Apr,21,late,NA
e,20,e20,1200,1260,SWIFT01_20190421_110002.wav,day86_rec2_lateApr_e20.wav,2019-04-21,Apr,21,late,NA
e,27,e27,1620,1680,SWIFT01_20190421_110002.wav,day86_rec2_lateApr_e27.wav,2019-04-21,Apr,21,late,NA
e,35,e35,2100,2160,SWIFT01_20190421_110002.wav,day86_rec2_lateApr_e35.wav,2019-04-21,Apr,21,late,NA
e,40,e40,2400,2460,SWIFT01_20190421_110002.wav,day86_rec2_lateApr_e40.wav,2019-04-21,Apr,21,late,NA
a,10,a10,600,660,SWIFT01_20190423_070000.wav,day65_rec2_lateApr_a10.wav,2019-04-23,Apr,23,late,NA
a,28,a28,1680,1740,SWIFT01_20190423_070000.wav,day65_rec2_lateApr_a28.wav,2019-04-23,Apr,23,late,NA
a,58,a58,3480,3540,SWIFT01_20190423_070000.wav,day65_rec2_lateApr_a58.wav,2019-04-23,Apr,23,late,NA
b,1,b1,60,120,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b1.wav,2019-04-23,Apr,23,late,NA
b,12,b12,720,780,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b12.wav,2019-04-23,Apr,23,late,NA
b,17,b17,1020,1080,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b17.wav,2019-04-23,Apr,23,late,NA
b,21,b21,1260,1320,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b21.wav,2019-04-23,Apr,23,late,NA
b,36,b36,2160,2220,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b36.wav,2019-04-23,Apr,23,late,NA
b,40,b40,2400,2460,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b40.wav,2019-04-23,Apr,23,late,NA
b,42,b42,2520,2580,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b42.wav,2019-04-23,Apr,23,late,NA
b,45,b45,2700,2760,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b45.wav,2019-04-23,Apr,23,late,NA
b,51,b51,3060,3120,SWIFT01_20190423_080000.wav,day65_rec2_lateApr_b51.wav,2019-04-23,Apr,23,late,NA
c,17,c17,1020,1080,SWIFT01_20190423_090001.wav,day65_rec2_lateApr_c17.wav,2019-04-23,Apr,23,late,NA
c,40,c40,2400,2460,SWIFT01_20190423_090001.wav,day65_rec2_lateApr_c40.wav,2019-04-23,Apr,23,late,NA
c,42,c42,2520,2580,SWIFT01_20190423_090001.wav,day65_rec2_lateApr_c42.wav,2019-04-23,Apr,23,late,NA
d,16,d16,960,1020,SWIFT01_20190423_100002.wav,day65_rec2_lateApr_d16.wav,2019-04-23,Apr,23,late,NA
d,25,d25,1500,1560,SWIFT01_20190423_100002.wav,day65_rec2_lateApr_d25.wav,2019-04-23,Apr,23,late,NA
e,25,e25,1500,1560,SWIFT01_20190423_110002.wav,day65_rec2_lateApr_e25.wav,2019-04-23,Apr,23,late,NA
e,28,e28,1680,1740,SWIFT01_20190423_110002.wav,day65_rec2_lateApr_e28.wav,2019-04-23,Apr,23,late,NA
e,32,e32,1920,1980,SWIFT01_20190423_110002.wav,day65_rec2_lateApr_e32.wav,2019-04-23,Apr,23,late,NA
e,37,e37,2220,2280,SWIFT01_20190423_110002.wav,day65_rec2_lateApr_e37.wav,2019-04-23,Apr,23,late,NA
e,41,e41,2460,2520,SWIFT01_20190423_110002.wav,day65_rec2_lateApr_e41.wav,2019-04-23,Apr,23,late,NA
e,43,e43,2580,2640,SWIFT01_20190423_110002.wav,day65_rec2_lateApr_e43.wav,2019-04-23,Apr,23,late,NA
e,52,e52,3120,3180,SWIFT01_20190423_110002.wav,day65_rec2_lateApr_e52.wav,2019-04-23,Apr,23,late,NA
a,11,a11,660,720,SWIFT01_20190424_070000.wav,day49_rec2_lateApr_a11.wav,2019-04-24,Apr,24,late,NA
a,15,a15,900,960,SWIFT01_20190424_070000.wav,day49_rec2_lateApr_a15.wav,2019-04-24,Apr,24,late,NA
a,23,a23,1380,1440,SWIFT01_20190424_070000.wav,day49_rec2_lateApr_a23.wav,2019-04-24,Apr,24,late,NA
a,55,a55,3300,3360,SWIFT01_20190424_070000.wav,day49_rec2_lateApr_a55.wav,2019-04-24,Apr,24,late,NA
b,3,b3,180,240,SWIFT01_20190424_080000.wav,day49_rec2_lateApr_b3.wav,2019-04-24,Apr,24,late,NA
b,5,b5,300,360,SWIFT01_20190424_080000.wav,day49_rec2_lateApr_b5.wav,2019-04-24,Apr,24,late,NA
b,22,b22,1320,1380,SWIFT01_20190424_080000.wav,day49_rec2_lateApr_b22.wav,2019-04-24,Apr,24,late,NA
b,34,b34,2040,2100,SWIFT01_20190424_080000.wav,day49_rec2_lateApr_b34.wav,2019-04-24,Apr,24,late,NA
b,47,b47,2820,2880,SWIFT01_20190424_080000.wav,day49_rec2_lateApr_b47.wav,2019-04-24,Apr,24,late,NA
b,48,b48,2880,2940,SWIFT01_20190424_080000.wav,day49_rec2_lateApr_b48.wav,2019-04-24,Apr,24,late,NA
b,54,b54,3240,3300,SWIFT01_20190424_080000.wav,day49_rec2_lateApr_b54.wav,2019-04-24,Apr,24,late,NA
c,22,c22,1320,1380,SWIFT01_20190424_090001.wav,day49_rec2_lateApr_c22.wav,2019-04-24,Apr,24,late,NA
c,33,c33,1980,2040,SWIFT01_20190424_090001.wav,day49_rec2_lateApr_c33.wav,2019-04-24,Apr,24,late,NA
c,49,c49,2940,3000,SWIFT01_20190424_090001.wav,day49_rec2_lateApr_c49.wav,2019-04-24,Apr,24,late,NA
c,53,c53,3180,3240,SWIFT01_20190424_090001.wav,day49_rec2_lateApr_c53.wav,2019-04-24,Apr,24,late,NA
d,1,d1,60,120,SWIFT01_20190424_100002.wav,day49_rec2_lateApr_d1.wav,2019-04-24,Apr,24,late,NA
d,4,d4,240,300,SWIFT01_20190424_100002.wav,day49_rec2_lateApr_d4.wav,2019-04-24,Apr,24,late,NA
d,19,d19,1140,1200,SWIFT01_20190424_100002.wav,day49_rec2_lateApr_d19.wav,2019-04-24,Apr,24,late,NA
d,24,d24,1440,1500,SWIFT01_20190424_100002.wav,day49_rec2_lateApr_d24.wav,2019-04-24,Apr,24,late,NA
d,31,d31,1860,1920,SWIFT01_20190424_100002.wav,day49_rec2_lateApr_d31.wav,2019-04-24,Apr,24,late,NA
e,8,e8,480,540,SWIFT01_20190424_110002.wav,day49_rec2_lateApr_e8.wav,2019-04-24,Apr,24,late,NA
e,10,e10,600,660,SWIFT01_20190424_110002.wav,day49_rec2_lateApr_e10.wav,2019-04-24,Apr,24,late,NA
e,16,e16,960,1020,SWIFT01_20190424_110002.wav,day49_rec2_lateApr_e16.wav,2019-04-24,Apr,24,late,NA
e,29,e29,1740,1800,SWIFT01_20190424_110002.wav,day49_rec2_lateApr_e29.wav,2019-04-24,Apr,24,late,NA
a,20,a20,1200,1260,SWIFT01_20190425_070000.wav,day249_rec2_lateApr_a20.wav,2019-04-25,Apr,25,late,NA
a,32,a32,1920,1980,SWIFT01_20190425_070000.wav,day249_rec2_lateApr_a32.wav,2019-04-25,Apr,25,late,NA
a,50,a50,3000,3060,SWIFT01_20190425_070000.wav,day249_rec2_lateApr_a50.wav,2019-04-25,Apr,25,late,NA
a,56,a56,3360,3420,SWIFT01_20190425_070000.wav,day249_rec2_lateApr_a56.wav,2019-04-25,Apr,25,late,NA
b,4,b4,240,300,SWIFT01_20190425_080000.wav,day249_rec2_lateApr_b4.wav,2019-04-25,Apr,25,late,NA
b,16,b16,960,1020,SWIFT01_20190425_080000.wav,day249_rec2_lateApr_b16.wav,2019-04-25,Apr,25,late,NA
b,36,b36,2160,2220,SWIFT01_20190425_080000.wav,day249_rec2_lateApr_b36.wav,2019-04-25,Apr,25,late,NA
b,49,b49,2940,3000,SWIFT01_20190425_080000.wav,day249_rec2_lateApr_b49.wav,2019-04-25,Apr,25,late,NA
b,58,b58,3480,3540,SWIFT01_20190425_080000.wav,day249_rec2_lateApr_b58.wav,2019-04-25,Apr,25,late,NA
c,6,c6,360,420,SWIFT01_20190425_090001.wav,day249_rec2_lateApr_c6.wav,2019-04-25,Apr,25,late,NA
c,21,c21,1260,1320,SWIFT01_20190425_090001.wav,day249_rec2_lateApr_c21.wav,2019-04-25,Apr,25,late,NA
c,30,c30,1800,1860,SWIFT01_20190425_090001.wav,day249_rec2_lateApr_c30.wav,2019-04-25,Apr,25,late,NA
c,38,c38,2280,2340,SWIFT01_20190425_090001.wav,day249_rec2_lateApr_c38.wav,2019-04-25,Apr,25,late,NA
d,20,d20,1200,1260,SWIFT01_20190425_100002.wav,day249_rec2_lateApr_d20.wav,2019-04-25,Apr,25,late,NA
